id,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,sqft_living15,sqft_lot15,price,habitaciones
2172000890,4,2,2,0,0,3,8,2007,2560,6240,385000,6
6127010320,3,2,2,0,0,3,7,2005,2260,5450,536000,5
2810100023,2,2,2,0,0,3,8,2007,1250,1202,395000,4
8011100125,4,3,2,0,0,3,10,2014,2740,7923,545000,7
7852090390,4,2,2,0,4,3,9,2001,3020,6771,715000,6
3630080070,3,2,2,0,0,3,7,2005,1440,2040,348000,5
9126100765,3,2,3,0,0,3,9,2015,1380,1495,455000,5
7853380510,4,3,2,0,0,3,10,2010,2980,6050,575000,7
993000136,3,2,3,0,0,3,7,2014,1230,1454,449950,5
3278604510,3,2,2,0,0,3,8,2011,1580,2036,364000,5
2937300060,4,2,2,0,0,3,9,2014,3570,6303,932990,6
9510860060,3,2,2,0,0,3,9,2003,2030,4143,710000,5
293070310,4,4,2,0,0,3,9,2014,3560,5258,949990,8
255450400,3,2,2,0,0,3,8,2014,2370,4200,326989,5
3845100140,3,2,2,0,0,3,8,2013,2570,4800,335606,5
3758900075,5,4,2,0,0,3,11,2007,4100,10631,1530000,9
3395071610,3,2,2,0,0,3,7,2005,1390,1725,299950,5
9477580030,4,3,2,0,0,3,11,2013,3340,6940,962000,7
8138870060,2,2,2,0,0,3,8,2012,1590,1680,395825,4
7237450030,5,3,2,0,0,3,8,2014,2710,4626,419354,8
3767300041,4,3,2,0,1,3,10,2006,2990,13600,920000,7
291310370,3,2,2,0,0,3,7,2005,1445,1377,366000,5
7853361230,4,2,2,0,0,3,7,2009,2430,5441,480000,6
7904700126,3,3,2,0,0,3,8,2006,1370,1146,388000,6
8085400376,4,4,2,0,0,3,11,2007,2430,9248,2320000,8
9828702851,3,2,2,0,0,3,9,2010,1710,1525,730000,5
8562710550,5,4,2,0,2,3,10,2006,4420,5797,950000,9
3278613210,3,3,2,0,0,3,7,2014,1380,1300,358990,6
7694200340,4,2,2,0,0,3,8,2014,2030,3768,398651,6
1839500055,4,2,2,0,0,3,9,2006,1400,7891,530000,6
3448900320,4,2,2,0,0,3,9,2013,2720,7400,610360,6
9267200226,3,2,3,0,0,3,8,2007,1680,1203,436110,5
2895730070,4,3,2,0,0,3,10,2012,3670,8279,925000,7
2970800105,4,2,2,0,0,3,9,2007,1400,5250,449950,6
325059277,4,2,2,0,0,3,9,2009,2640,8601,760000,6
6817750140,3,2,2,0,0,3,8,2009,1714,3177,293000,5
8682320640,2,2,1,0,2,3,8,2013,2300,7100,695000,4
8669180390,3,2,2,0,0,3,7,2011,2437,4614,285000,5
4233600260,5,4,2,0,0,3,10,2014,1800,6052,1260000,9
3278611600,3,2,2,0,0,3,8,2011,1580,2617,379900,5
7787920160,5,2,2,0,0,3,8,2006,2890,8056,472000,7
2517101200,4,2,2,0,0,3,7,2007,2090,5236,300000,6
6181420200,4,2,2,0,0,3,7,2007,2547,3960,272000,6
3845100550,4,2,2,0,0,3,9,2014,2680,4950,418395,6
7853321180,5,2,2,0,0,3,7,2008,2190,5900,465000,7
7502800030,4,3,2,0,0,3,9,2014,3550,9421,659950,7
3869900139,3,2,3,0,0,3,8,2014,1640,1321,484950,5
1332700200,3,2,2,0,0,4,7,1979,1950,1968,359000,5
9211010260,4,2,2,0,0,3,8,2009,3030,4518,519000,6
4100500070,5,4,2,0,0,3,10,2009,3030,9486,1710000,9
7708210070,4,3,2,0,0,3,9,2006,2880,8364,535000,7
7853270520,4,3,2,0,0,3,8,2006,3400,6908,622950,7
5126300060,3,2,2,0,0,3,8,2005,2810,5000,515000,5
2517000260,4,4,2,0,0,3,7,2005,2950,5940,330000,8
832700270,3,2,3,0,0,3,8,2009,1240,1026,318000,5
3022800260,3,2,2,0,0,3,7,2011,1920,2723,439000,5
254000241,3,2,2,0,0,3,8,2006,1610,5297,540000,5
7237501370,4,3,2,0,0,3,10,2011,4750,13602,1080000,7
662440030,4,2,2,0,0,3,9,2010,2450,5130,435000,6
2524069078,4,4,2,0,0,3,12,2006,6210,95832,2700000,8
8895800200,4,3,2,0,0,3,10,2012,3590,5625,1100000,7
9268850160,4,2,3,0,0,3,7,2008,1390,942,293467,6
7299600700,3,2,2,0,0,3,8,2013,2009,4800,328000,5
291310340,3,4,2,0,0,3,8,2005,1445,1590,550000,7
2768100510,3,2,3,0,0,3,9,2015,1620,1456,649000,5
1776230060,4,2,2,0,0,3,7,2010,2640,3200,435000,6
1772600510,3,2,2,0,0,3,10,2014,1180,5480,625000,5
8024200677,3,2,3,0,0,3,8,2007,1270,1413,415000,5
982850060,3,2,2,0,0,3,7,2009,1490,4667,400000,5
7518506715,3,2,3,0,0,3,10,2014,2040,5000,979000,5
7202280390,4,2,2,0,0,3,7,2003,2510,4831,625250,6
710600160,4,4,2,0,0,3,8,2011,2330,3474,665000,8
952005525,3,3,2,0,0,3,8,2005,2310,3075,589500,6
2487700274,2,3,2,0,0,3,8,2007,1460,1452,437000,5
3449000060,3,1,1,0,0,5,7,1959,1440,8400,320000,4
7830800473,3,2,2,0,0,3,8,2006,1860,6755,333500,5
6056100370,3,2,2,0,0,3,8,2008,1720,1546,430000,5
2126059295,5,4,2,0,0,3,10,2014,2990,11067,995500,9
1442880340,3,3,2,0,0,3,8,2013,2790,5375,427874,6
7694200070,4,2,2,0,0,3,8,2014,2220,4157,334990,6
8562710640,4,4,2,0,0,3,10,2006,4510,5797,909500,8
3832050860,3,2,2,0,0,3,7,2006,2280,5000,210000,5
2526059225,4,3,2,0,0,3,9,2013,3140,5617,952990,7
1972200139,2,2,3,0,0,3,8,2013,1300,1338,622500,4
2768100186,3,4,2,0,0,3,8,2007,1560,1977,515000,7
6791400070,3,2,2,0,0,3,8,2009,1850,12485,350000,5
424049284,1,2,3,0,0,3,7,2011,1380,3200,310000,3
7853280550,4,4,2,0,0,3,9,2006,4290,5537,700000,8
7768800270,4,2,2,0,0,3,9,2014,3560,5886,907687,6
8682320350,2,2,1,0,0,3,8,2010,1640,4680,741500,4
1776460140,3,2,2,0,0,3,8,2011,2130,5762,395000,5
5045700400,5,3,2,0,0,3,8,2014,2730,5740,559950,8
3356402702,4,2,2,0,0,3,7,2008,1847,8000,215000,6
2140950160,4,2,2,0,0,3,9,2011,2630,7421,390000,6
2621069017,3,2,1,0,0,3,7,2007,3310,108900,425000,5
1422069070,3,2,2,0,0,3,7,2006,2070,54014,472000,5
2579500181,4,4,2,0,0,3,10,2006,2400,11000,1330000,8
7852120140,4,4,2,0,0,3,10,2001,3510,9161,695000,8
9274200324,3,2,3,0,0,3,8,2008,1740,1280,545000,5
422000075,4,2,2,0,0,3,8,2013,700,5500,389950,6
263000253,3,2,3,0,0,3,8,2011,1550,1480,380000,5
9268850140,4,2,3,0,0,3,7,2008,1390,942,288790,6
9306500200,3,3,2,0,0,3,8,2012,2130,6000,432500,6
8562770350,3,4,2,0,0,3,8,2005,2280,2738,615000,7
2026049326,3,2,2,0,0,3,9,2011,1720,7658,500000,5
9126101090,3,2,3,0,0,3,9,2014,1346,3472,615000,5
2888000030,4,2,1,0,0,5,7,1963,1920,10122,500000,6
8032700075,3,4,2,0,0,3,8,2006,1690,1694,622000,7
7853440140,5,4,2,0,0,3,9,2015,3690,6600,802945,9
1245003330,4,2,2,0,0,3,10,2008,2640,8126,1260000,6
1176001124,3,2,3,0,0,3,8,2014,1530,1321,598950,5
7853360990,3,2,2,0,0,3,7,2009,2200,5740,430000,5
7853320030,4,3,2,0,0,3,9,2009,2700,5747,515000,7
7576200012,2,3,2,0,0,3,10,2008,1720,3933,1260000,5
7207900030,4,4,2,0,0,3,8,2013,2520,5425,400000,8
952006827,3,2,2,0,0,3,7,2007,1310,1372,390000,5
7853321090,3,2,2,0,0,3,7,2007,2190,5900,450000,5
1042700060,5,2,2,0,0,3,9,2014,3360,5415,804995,7
2597490140,4,3,2,0,0,3,8,2013,2680,4000,825000,7
7852130800,4,2,2,0,0,3,7,2002,2480,5746,435000,6
7625702967,3,2,2,0,0,3,7,2004,1610,1626,398000,5
3845100640,4,2,2,0,0,3,9,2014,2578,4200,411605,6
1773100922,3,3,2,0,0,3,8,2013,1330,1062,315000,6
2770602493,2,2,3,0,0,3,8,2013,1310,982,455000,4
475000187,3,2,2,0,0,3,8,2006,1450,1714,452950,5
6056100383,3,2,2,0,0,3,8,2008,1690,1936,380000,5
6056111370,2,2,2,0,0,3,8,2012,1140,1916,340000,4
9578500510,3,2,2,0,0,3,8,2013,2879,5232,409950,5
9828701488,2,1,2,0,0,3,8,2005,1640,3825,360000,3
6600000217,4,4,2,0,0,3,10,2006,2150,6970,1600000,8
8024200685,3,2,3,0,0,3,8,2007,1270,1413,440000,5
2923039264,2,2,1,0,3,3,9,2012,1720,35735,730000,4
8073900070,3,2,1,0,0,4,8,2006,2310,8125,408000,5
2419700030,4,2,3,0,0,3,8,2008,2840,4181,820000,6
9396700024,2,2,2,0,0,3,7,2007,1230,1300,360000,4
3845100160,3,2,2,0,0,3,8,2014,2570,5000,339990,5
9126100814,3,2,3,0,0,3,8,2014,1560,1728,515000,5
1982201595,3,2,2,0,0,3,8,2013,1420,1670,541000,5
8151600973,4,2,2,0,0,3,9,2007,1830,8900,375000,6
2722059322,4,2,2,0,0,3,8,2010,1690,7766,320000,6
8562780090,2,2,2,0,0,3,7,2008,1240,817,325000,4
3346300356,5,3,2,0,0,3,8,2014,2180,10800,740000,8
7237450600,5,3,2,0,0,3,8,2014,2530,4759,450000,8
8944550100,4,2,2,0,0,3,8,2011,2090,3430,455000,6
3438502437,3,2,2,0,0,3,8,2006,1580,1483,292500,5
2423069039,3,2,1,0,0,3,9,2013,2270,54450,650000,5
8011100047,4,3,2,0,0,3,10,2015,1220,6300,530000,7
1042700300,5,3,2,0,0,3,9,2014,3230,5398,829995,8
1776460110,4,3,2,0,0,3,8,2009,2130,5121,395000,7
293070090,4,3,2,0,0,3,9,2014,3340,5500,859990,7
7548301044,2,2,2,0,0,3,8,2008,1340,1213,342500,4
7203160090,4,3,2,0,0,3,9,2012,3420,7048,743000,7
8096800110,3,2,1,0,0,3,7,1975,2255,5701,345000,5
3278600900,3,2,2,0,0,3,8,2007,1380,1998,443000,5
4051150100,3,2,2,0,0,3,7,2009,1443,4347,260000,5
925059311,4,2,2,0,0,3,9,2005,2910,10419,810000,6
4305600100,4,3,2,0,0,3,8,2011,2730,5667,570000,7
2311400195,5,4,2,0,0,3,10,2008,1730,8246,1560000,9
1732800194,2,2,3,0,0,3,9,2009,1680,977,840000,4
5015001452,3,2,3,0,0,3,9,2013,1390,4000,950000,5
7853430690,3,2,2,0,0,3,9,2015,2660,5166,572800,5
3821700038,3,3,3,0,0,3,7,2008,1230,9000,305000,6
5078400215,5,5,2,0,0,3,10,2008,1910,7735,1700000,10
1773100315,4,2,2,0,0,3,7,2008,1720,5668,445000,6
2224069165,4,4,2,0,0,3,9,2012,3290,10758,801000,8
9510861140,3,2,2,0,0,3,9,2004,2250,4050,711000,5
3277801431,3,2,2,0,0,3,7,2008,1140,976,268500,5
1760650750,4,2,2,0,0,3,7,2012,2110,3825,320000,6
1607100038,4,3,1,0,0,3,9,2013,1610,5001,500000,7
1862400176,4,2,2,0,0,3,9,2014,1350,7653,631625,6
5457801833,2,2,2,0,2,3,10,2005,2070,2182,850000,4
8562770110,3,4,2,0,0,3,8,2006,2440,3290,600000,7
2623039019,3,3,2,1,4,3,9,2007,1780,12310,988500,6
9578500690,4,3,2,0,0,3,8,2014,2848,5182,430236,7
711000110,3,2,2,0,0,3,10,2005,3060,9579,1270000,5
2597490750,4,2,2,0,0,3,8,2013,1800,2886,689500,6
6056100165,3,2,2,0,0,3,7,2014,1490,2175,175003,5
2767603824,2,2,3,0,0,3,8,2006,1240,2500,459000,4
7237550110,4,3,2,0,0,3,10,2013,4920,74052,1180000,7
2325300037,3,3,3,0,0,3,8,2006,1500,1200,358000,6
1085623710,4,2,2,0,0,3,9,2014,2815,5446,447055,6
774100475,3,3,2,0,0,3,8,2009,1740,64626,415000,6
1489300215,4,3,2,0,0,3,9,2004,2550,6349,1210000,7
9828702902,2,2,2,0,0,3,8,2006,1200,1170,495000,4
6371000100,2,2,2,0,0,3,8,2005,1580,4802,479000,4
2025069140,3,2,3,1,4,3,10,2006,2830,38211,1900000,5
2781280300,3,2,2,0,0,3,8,2005,1830,2889,249900,5
9551201240,4,2,2,0,0,3,9,2011,1770,4200,1470000,6
2726059144,5,4,2,0,0,3,11,2006,2040,7560,1040000,9
5363200100,4,2,2,0,0,3,9,2014,1510,6120,897000,6
1725059330,4,2,2,0,0,3,9,2006,2570,10663,1100000,6
7234601140,3,2,2,0,0,3,9,2014,1510,1193,685000,5
3057000300,3,2,2,0,0,3,7,1982,1220,2640,295000,5
1972200553,3,2,3,0,0,3,8,2014,1570,1283,619000,5
6371000148,2,2,2,0,0,3,8,2008,1310,1340,439108,4
301400850,3,2,2,0,0,3,7,2011,1584,3200,260000,5
1123049232,5,2,2,0,0,3,7,2012,2090,10500,279000,7
3654200037,3,2,2,0,0,3,7,2007,1320,1427,380000,5
7299601790,3,2,2,0,0,3,8,2013,1608,4300,287000,5
2771101921,2,2,2,0,0,3,7,2006,1420,1187,377000,4
3566800485,4,4,3,0,1,3,8,2005,1860,4650,649950,8
2767601311,3,2,3,0,0,3,8,2007,1320,2500,445000,5
9137101696,3,2,3,0,0,3,7,2005,1210,1230,605000,5
9528104345,3,2,2,0,0,3,7,1999,1190,1080,475000,5
3753000100,3,3,3,0,0,3,8,2009,1360,1939,399000,6
6798100690,5,3,2,0,0,3,8,2014,1270,8100,718000,8
148000475,4,3,1,0,4,3,11,2005,2240,8700,1400000,7
3277801417,3,2,2,0,0,3,9,2012,1380,1537,341000,5
8682320090,2,2,1,0,2,3,8,2011,1610,5000,818000,4
9828701507,3,2,3,0,0,3,8,2014,1640,3920,759000,5
3362400432,3,4,3,0,0,3,8,2010,1620,3166,547500,7
856000195,5,5,2,0,2,3,11,2005,2960,7200,2700000,10
9396700028,2,2,2,0,0,3,7,2007,1220,1287,358000,4
8850000018,3,2,3,0,0,3,9,2010,1750,4365,412000,5
9524100207,2,2,2,0,0,3,7,2005,690,1058,245000,4
1085623350,4,2,2,0,0,3,9,2014,2425,4886,460940,6
7663700973,3,2,3,0,0,3,7,2010,1480,1865,321000,5
7853420100,4,4,2,0,0,3,9,2014,2960,6000,633634,8
1025039168,1,1,1,0,0,4,6,1928,1430,3988,290000,2
476000110,2,2,3,0,0,3,7,2007,1280,1295,445000,4
2254100090,5,4,2,0,0,3,9,2012,3250,7538,887250,9
8682320600,3,2,1,0,3,3,8,2010,2310,7153,739000,5
9834201366,3,2,3,0,0,3,8,2014,1420,1230,429900,5
7625702451,3,2,2,0,0,3,8,2014,1480,886,459000,5
301402120,3,2,2,0,0,3,7,2012,1481,3028,240000,5
6382500076,3,3,3,0,0,3,8,2014,1830,1804,566950,6
3758900259,4,4,2,0,0,3,10,2006,3820,12268,1040000,8
3126049446,3,4,3,0,0,3,7,2005,1130,1200,343000,7
3744000100,4,3,2,0,0,3,9,2014,2980,5094,572115,7
9510860750,5,4,2,0,0,3,9,2004,3170,5530,918000,9
7228500037,2,2,2,0,0,3,8,2007,1280,3360,555000,4
3814900750,4,2,2,0,0,3,9,2014,2458,4616,399440,6
1294300038,3,2,3,0,0,3,8,2008,1810,914,450000,5
7853350090,4,2,2,0,0,3,9,2008,2990,6835,648000,6
9211010900,4,2,2,0,0,3,8,2008,3230,5507,580000,6
1085623250,4,2,2,0,0,3,9,2013,2358,4179,415000,6
2025049192,3,2,3,0,0,3,8,2008,1380,1249,527500,5
7625703354,3,2,2,0,0,3,8,2011,1430,1387,384000,5
2051200436,3,2,2,0,2,3,9,2009,2120,56628,692000,5
3880900236,2,2,2,0,0,3,8,2006,2740,6400,455000,4
1646502355,4,3,2,0,0,3,9,2014,1410,4120,1280000,7
2619950110,3,2,2,0,0,3,8,2011,2430,7200,415000,5
1964700054,3,2,3,0,0,3,8,2008,1750,2040,975000,5
1926059039,4,2,2,0,0,3,9,2014,1840,7429,799950,6
3438500037,5,4,1,0,0,3,8,2008,2040,8259,545000,9
9578501110,4,4,2,0,0,3,8,2014,2767,5201,429900,8
8856004786,3,2,2,0,0,3,7,2009,1470,8037,275000,5
7708200600,3,2,2,0,0,3,8,2009,2510,4314,498000,5
9492500090,3,2,2,0,0,3,9,2014,2610,7206,754950,5
8691440100,4,3,2,0,0,3,10,2013,3380,5562,895000,7
7222000090,4,3,2,0,0,3,10,2013,2550,5251,580000,7
3321049112,4,2,2,0,0,3,8,2014,2056,24393,379900,6
2911000100,4,2,2,0,0,3,7,2009,1921,9140,245000,6
3862710090,3,2,2,0,0,3,8,2014,1800,3202,417000,5
8648900110,3,2,2,0,0,3,8,2009,1880,3078,555000,5
8648900110,3,2,2,0,0,3,8,2009,1880,3078,555000,5
6791400100,4,2,2,0,0,3,8,2009,1850,12951,353000,6
2768301477,3,2,2,0,0,3,8,2008,1280,1681,539000,5
126039256,3,2,2,0,0,3,7,2006,1860,8710,434900,5
8562780110,2,2,2,0,0,3,7,2008,1240,817,325000,4
8032700110,3,2,3,0,0,3,8,2007,1480,1554,650000,5
5635100090,4,2,2,0,0,3,8,2014,2419,8984,379950,6
2597490300,3,2,2,0,0,3,8,2012,2350,3951,700000,5
9301300805,3,2,2,0,0,3,8,2014,1070,1223,675000,5
3449000300,4,2,1,0,0,4,7,1960,1410,8080,379000,6
8562770490,3,2,2,0,0,3,8,2005,2280,2836,571000,5
3052700464,3,2,2,0,0,3,8,2007,1460,1403,475000,5
9276200569,4,4,2,0,0,3,8,2006,1980,4600,769900,8
7853280490,4,4,2,0,0,3,9,2006,4290,6637,633000,8
2883200524,3,2,3,0,0,3,8,2010,1570,2652,635000,5
3630200300,4,4,2,0,3,3,11,2007,4310,6000,1240000,8
1383800015,3,2,3,0,0,3,8,2009,1570,1635,524000,5
1441000090,4,4,2,0,0,3,8,2014,2996,5100,485000,8
3760500407,3,4,2,0,3,3,11,2009,3880,10830,1030000,7
9528101214,3,4,3,0,0,3,8,2011,1494,1264,650000,7
2801910100,3,2,2,0,0,3,8,2013,3300,5641,754842,5
1085623640,4,2,2,0,0,3,9,2014,2502,4900,428900,6
7299601460,3,2,2,0,0,3,8,2011,1798,4942,329900,5
1070000110,4,2,2,0,0,3,9,2014,2840,5593,1040000,6
7853360820,4,2,2,0,0,3,7,2009,2380,5866,544999,6
7436700090,4,3,2,0,0,3,8,2012,2310,3770,449950,7
3034200399,4,2,2,0,0,3,9,2006,1590,8611,635000,6
889000015,3,2,3,0,0,3,8,2014,1650,1960,599000,5
2767704252,3,3,2,0,0,3,8,2008,1160,1265,478000,6
2143700756,4,2,2,0,0,3,9,2014,1430,12000,388000,6
8946780110,4,4,2,0,0,3,9,2014,3630,4992,809950,8
6790830090,4,4,3,0,0,3,10,2012,3730,8435,1060000,8
2768100512,2,2,2,0,0,3,9,2015,1620,1456,659000,4
9477580110,4,4,2,0,0,3,11,2013,3340,6120,971971,8
7625702437,3,2,3,0,0,3,8,2006,1350,886,389000,5
5416510490,4,3,2,0,0,3,8,2005,2420,4891,355000,7
1123059125,4,2,2,0,0,3,9,2006,2790,9323,551500,6
7237450110,4,2,2,0,0,3,8,2014,2530,4359,417838,6
250000090,4,4,2,0,0,3,11,2008,1710,8400,1750000,8
2025049206,2,1,2,0,0,4,7,1943,1370,1173,399950,3
5631500941,4,2,2,0,0,3,9,2007,1910,8000,740000,6
8562780490,3,2,2,0,0,3,7,2013,1150,755,335000,5
3262300485,5,5,2,0,0,3,11,2006,3410,16236,2250000,10
5693500846,3,2,3,0,0,3,8,2007,1370,4000,667000,5
925059313,4,2,2,0,0,3,9,2007,2150,10290,920000,6
2461900492,3,2,2,0,0,3,7,2007,1450,6000,368000,5
6817750110,4,2,2,0,0,3,8,2009,1714,3250,307000,6
3574770100,4,3,2,0,0,3,7,2014,2400,7682,550000,7
8564860110,4,2,2,0,0,3,9,2013,2990,5992,594491,6
1085622460,4,2,2,0,0,3,8,2014,2555,5008,460458,6
1777600850,4,2,1,0,0,3,8,2010,2770,12200,859000,6
9284801500,3,3,2,0,0,3,8,2009,1350,4830,399950,6
7217400389,3,3,2,0,0,3,8,2007,1720,3420,547500,6
3832051140,3,2,2,0,0,3,7,2006,2270,5000,310000,5
925059137,4,3,2,0,0,3,9,2014,2420,7505,939000,7
6021503706,2,2,3,0,0,3,8,2008,980,1023,329900,4
475000176,3,2,2,0,0,3,8,2006,1450,1640,436000,5
1220000367,3,2,2,0,0,3,8,2008,1470,6900,320000,5
3278605590,3,2,2,0,0,3,8,2011,1380,1500,375000,5
7203140110,3,2,2,0,0,3,7,2010,1720,3631,392137,5
3818400110,4,2,2,0,0,3,8,2004,2590,4950,520000,6
7702080110,5,3,2,0,0,3,9,2007,2620,4504,535000,8
952002250,2,2,2,0,0,3,8,2008,1470,1436,407000,4
9578500820,4,3,2,0,0,3,8,2014,3087,5152,424950,7
3448000542,2,2,3,0,0,3,7,2006,1076,1060,290000,4
9358000552,3,3,2,0,0,3,8,2009,1530,2753,399000,6
2770601696,3,2,2,0,0,3,8,2005,1630,6000,439990,5
9834201145,4,2,2,0,0,3,9,2014,1560,4080,635000,6
3575305452,4,2,2,0,0,3,8,2013,1760,7500,635000,6
6181500100,3,2,2,0,0,3,8,2012,2981,4950,351000,5
2767604074,2,2,3,0,0,3,8,2007,1330,1174,437500,4
2872100345,4,4,2,0,0,3,9,2014,1340,5000,919204,8
2937300440,4,2,2,0,0,3,9,2014,3590,6050,923990,6
2597490660,4,2,2,0,0,3,8,2012,2050,2934,639888,6
3528900768,3,3,2,0,0,3,8,2008,1670,2594,675000,6
3885802135,4,2,2,0,0,3,8,2013,1820,5772,899900,6
3336500190,3,2,2,0,0,3,7,2009,1670,4020,252000,5
2425059174,4,2,2,0,0,3,9,2007,2110,9300,925000,6
1890000170,3,2,3,0,0,3,8,2009,1450,1900,552000,5
5137800130,4,2,2,0,0,3,8,2006,2667,5000,388500,6
2767603753,2,2,3,0,0,3,8,2004,1280,1878,548000,4
6181410950,3,2,2,0,0,3,7,2005,3557,4807,254950,5
3226069049,4,4,2,0,0,3,10,2008,3360,82764,1240000,8
6056110430,3,2,2,0,0,3,9,2014,1810,2653,629000,5
2916200091,4,2,2,0,0,3,8,2014,1500,7650,734000,6
1773100980,3,2,2,0,0,3,7,2010,1490,1283,309000,5
1123059126,3,2,2,0,0,3,9,2006,2800,9323,554950,5
825079024,3,3,2,0,0,3,9,2000,2590,218671,785000,6
8029770470,4,2,2,0,0,3,9,2007,3160,7620,550000,6
1563102965,4,4,3,0,0,3,10,2014,1950,5152,1010000,8
5021900635,3,2,2,0,0,3,8,2007,2370,14250,1580000,5
9264450460,5,3,2,0,0,3,8,2014,2363,4175,309000,8
7694200430,3,2,2,0,0,3,8,2014,2030,3600,328423,5
7548301041,3,2,2,0,0,3,8,2008,1340,1213,345000,5
726059483,5,4,2,0,0,3,9,2014,2100,9351,660000,9
2771102144,3,3,2,0,0,3,8,2008,1440,1263,385000,6
7011201476,2,2,2,0,0,3,8,2006,1140,1531,459000,4
53500020,3,2,2,0,0,3,7,2007,2130,4800,248000,5
8920100066,4,4,2,0,3,3,11,2006,3110,14124,1480000,8
8091670020,4,2,2,0,0,3,8,2011,2240,5561,379000,6
1176001310,5,4,3,0,4,3,10,2010,1770,5250,2950000,9
3629960680,2,2,2,0,0,3,8,2004,1530,1831,395000,4
8562770250,3,2,2,0,0,3,8,2006,2280,2425,535000,5
1102000514,5,4,2,0,0,3,9,2008,2380,7440,970000,9
1773100275,2,2,2,0,0,3,7,2006,830,1379,205000,4
321030010,4,2,2,0,0,3,8,2010,2310,7800,310000,6
5393600509,2,2,2,0,0,3,7,2005,1480,3030,334500,4
2895730280,5,3,2,0,0,3,10,2012,3730,7202,995000,8
7967000130,4,3,2,0,0,3,8,2014,2050,4000,370228,7
7570060290,4,2,2,0,0,3,9,2014,2340,6175,383000,6
291310170,3,2,2,0,0,3,8,2005,1445,1288,384500,5
923000425,5,2,2,0,0,3,9,2014,1650,8160,865000,7
3630200780,4,4,2,0,0,3,10,2007,3040,5474,1050000,8
9578060660,4,2,2,0,0,3,8,2012,2380,4737,502000,6
250000010,4,4,2,0,0,3,10,2013,1710,8400,1750000,8
1438000010,4,2,2,0,0,3,8,2014,2650,5831,569995,6
6626300095,4,2,2,0,0,3,8,2013,3580,64441,749950,6
8562901100,3,2,2,0,0,3,8,2007,2640,11990,550000,5
6979970080,3,4,2,0,0,3,8,2007,2390,4419,525000,7
7853320470,4,4,2,0,0,3,7,2007,2430,5519,516000,8
1424069056,4,4,2,0,0,3,9,2014,2010,32362,1350000,8
3448740250,4,2,2,0,0,3,7,2009,2190,4572,440000,6
8129700728,3,2,2,0,0,3,8,2008,1780,1741,660000,5
3832080440,3,2,2,0,0,3,7,2010,2260,5000,261950,5
9512200050,5,4,2,0,0,3,10,2010,3191,5561,551000,9
4027700014,3,4,2,0,0,3,8,2014,2440,14080,665000,7
7853400250,4,4,2,0,0,3,9,2012,2910,5260,610000,8
7853400250,4,4,2,0,0,3,9,2012,2910,5260,645000,8
7853420480,3,2,1,0,0,3,9,2013,2770,6373,536751,5
8943600020,3,2,2,0,0,3,8,2009,1763,3719,260000,5
4221900305,3,3,2,0,0,3,10,2006,1660,6300,1310000,6
1112630130,4,3,2,0,0,3,8,2014,2880,5846,429900,7
123039376,4,3,1,0,0,3,8,2014,1440,13346,535000,7
2767603962,2,2,3,0,0,3,8,2006,1290,2057,462550,4
4083306552,3,3,3,0,0,3,8,2008,1310,1191,602000,6
745500010,4,3,2,0,0,3,9,2008,3400,9677,730000,7
7899800851,2,2,3,0,0,3,8,2010,1190,810,300500,4
7853350170,5,2,2,0,0,3,9,2009,3290,7924,675000,7
6056100380,3,2,2,0,0,3,8,2008,1690,1936,415000,5
626059127,3,2,2,0,0,3,9,2010,2830,6064,614000,5
1459920190,4,2,2,0,0,3,7,2010,2770,5939,385000,6
3574750020,4,3,2,0,0,3,9,2005,2830,4836,594000,7
2547200190,4,3,2,0,0,3,9,2014,2200,8097,860000,7
9206500250,4,4,2,0,0,3,10,2006,3300,8308,1100000,8
7202300480,4,3,2,0,0,3,9,2004,3480,7222,775000,7
7237450190,5,3,2,0,0,3,8,2014,2710,4449,430760,8
8682320420,2,2,1,0,2,3,8,2009,2310,7419,755000,4
6003500743,2,2,3,0,0,3,9,2007,1410,958,640000,4
328000182,3,3,3,0,0,3,9,2009,1876,1533,613500,6
821079102,4,4,1,0,2,3,10,2007,2190,59241,780000,8
1622049242,4,2,2,0,3,3,9,2014,3000,11475,550000,6
7203120050,4,3,2,0,0,3,9,2010,3320,5318,789500,7
7853360250,5,4,2,0,0,3,8,2012,3420,5000,592000,9
1327600190,4,2,2,0,0,3,8,2014,2380,5725,454950,6
4187000250,4,2,2,0,0,3,7,2010,2230,4500,475000,6
2902201300,2,2,2,0,0,3,10,2014,1380,3610,659000,4
1635500250,4,2,2,0,0,3,9,2005,2890,6286,570000,6
6031400094,5,3,1,0,0,3,7,2014,2230,9476,347500,8
6601200250,4,2,2,0,0,3,8,2006,1949,4636,205000,6
9358001403,3,3,2,0,0,3,8,2009,1450,1478,380000,6
4216500020,5,3,2,0,0,3,9,2013,2750,10335,718000,8
1438000440,5,3,2,0,0,3,8,2014,2590,4136,515805,8
6061500130,4,3,2,0,1,3,10,2013,3970,10957,1030000,7
3862710050,3,2,2,0,0,3,8,2014,1800,3663,437718,5
7604400114,4,2,2,0,0,3,8,2006,1380,5515,450000,6
9828702649,3,2,2,0,0,3,8,2007,1510,1210,515000,5
2946003947,2,2,2,0,0,3,7,2007,1380,6000,204000,4
993000307,3,2,3,0,0,3,8,2006,1330,1323,360000,5
