,id,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,sqft_living15,sqft_lot15,price
17127,582000185,3,"1,75",1,0,0,4,7,1952,1720,5760,655000
17128,191100235,4,"3,5","1,5",0,0,5,8,1985,2570,10125,1300000
17129,6662410250,4,"2,25",1,0,0,4,7,1977,2090,10563,480000
17130,1053000010,3,"1,5",1,0,0,4,7,1941,1280,4720,465000
17131,2473100635,3,2,1,0,0,3,7,2010,1480,8840,297950
17132,7960100050,3,2,"1,5",0,0,3,7,1915,1680,3695,590000
17133,1177000130,4,"2,75",1,0,0,5,8,1950,1760,6000,805000
17134,8732160250,3,"2,25",1,0,0,4,7,1984,1580,8063,204250
17135,3905100630,3,"2,25",2,0,0,4,8,1994,1810,4770,500000
17136,5469501410,4,"2,5",1,0,0,4,9,1977,3480,14175,490000
17137,4107100190,4,"3,75",1,0,4,3,9,2013,4780,18480,2500000
17138,5215200050,3,"2,5",2,1,3,4,9,1990,2350,41433,750000
17139,4027700006,4,"2,5",2,0,0,3,9,2002,2440,15815,405000
17140,421000500,2,1,1,0,0,5,5,1953,960,6060,209995
17141,305010190,4,"2,5",2,0,0,3,9,1998,2520,6890,680000
17142,751000190,3,"1,75",1,0,0,4,6,1948,1240,7740,355000
17143,1446400715,2,1,1,0,0,3,6,1942,1240,6600,280000
17144,4027701284,3,"2,25",1,0,0,3,7,1978,1800,11500,385000
17145,6072000380,4,"2,75",1,0,0,4,8,1962,2140,11321,505000
17146,7212651100,4,"3,25",2,0,0,3,9,1991,2490,8638,429900
17147,6977000080,4,"2,5",2,0,0,3,9,1989,2670,9782,560000
17148,8651440780,3,2,1,0,0,4,7,1977,1640,5200,231000
17149,3298701025,2,1,1,0,0,4,6,1943,760,4440,135000
17150,475000605,4,3,1,0,0,3,8,1954,1570,2153,800000
17151,1023059430,3,"2,5",2,0,0,3,8,2002,1950,8603,420000
17152,3760000020,3,1,1,0,0,3,7,1963,2020,9600,360000
17153,3905090080,4,"2,5",2,0,0,3,9,1992,2780,8357,642000
17154,339600290,3,2,1,0,0,3,7,1985,1070,3471,379950
17155,9542400010,3,"1,75","1,5",0,0,5,9,1959,2530,11041,745000
17156,1498303895,4,2,"1,5",0,0,4,9,1930,1820,4000,630000
17157,739820050,3,"2,5",2,0,0,4,7,1985,1770,7396,250000
17158,9238450430,3,1,1,0,0,3,7,1968,1210,9870,275000
17159,3336000050,6,3,1,0,0,4,7,1957,3040,6000,435000
17160,5269200050,2,1,1,0,0,3,5,1941,1250,8046,175000
17161,1982200430,4,"1,75","1,5",0,0,4,7,1944,1390,3880,560000
17162,3763300005,4,"2,25",1,0,0,4,7,1959,2000,9790,325000
17163,1336800185,3,"2,75",2,0,0,5,9,1905,2810,5568,1190000
17164,1561910190,3,"2,5",2,0,0,3,9,1989,2590,10078,399950
17165,5415350480,4,"2,5",2,0,0,4,9,1991,2980,10547,752000
17166,1126059108,4,"3,5",2,0,0,3,10,2003,2860,36460,1200000
17167,3818700185,4,"1,5",1,0,0,4,7,1952,1760,10283,400000
17168,7883601155,3,2,1,0,0,4,7,1900,1140,6000,240000
17169,7559600430,5,"2,5",2,0,0,3,8,2003,2550,4759,640000
17170,3449820380,3,"2,5",2,0,0,3,9,1998,2730,7266,564450
17171,1523069022,3,"1,5",1,0,0,4,6,1948,1680,199069,300000
17172,7569450480,3,"2,5",2,0,0,3,8,2003,1800,5559,286000
17173,7202340190,3,"2,5",2,0,0,3,7,2004,2410,5080,531800
17174,8651710190,4,"2,25",1,0,0,3,7,1977,2350,9000,502000
17175,5450900010,4,"2,25",2,0,0,4,10,1968,2820,10871,993500
17176,2201500980,3,1,1,0,0,4,7,1954,1450,10000,450000
17177,2624079028,4,"3,5",2,0,0,3,9,2008,2610,5251,997950
17178,3095000185,3,1,"1,5",0,0,5,7,1913,1490,5250,526000
17179,4476400275,3,"1,75",1,0,0,4,7,1952,1700,10830,335000
17180,8018600980,2,1,1,0,0,5,6,1926,1320,14700,187250
17181,7173700591,3,"2,25",1,0,0,5,7,1948,1570,5000,735000
17182,2568800290,3,1,1,0,0,3,7,1951,1740,7020,425000
17183,5111400086,3,1,1,0,0,5,6,1945,1820,217800,110000
17184,1079350020,3,2,1,0,0,3,7,1994,1540,7529,305000
17185,88000591,3,1,1,0,0,3,6,1962,1300,13500,212000
17186,2524049108,5,"4,25",1,0,2,4,10,1979,3600,25120,1380000
17187,1552800280,5,"2,25",1,0,0,3,8,1963,2350,11505,298950
17188,2423020010,3,"1,75",1,0,0,4,7,1977,1330,8136,525000
17189,629410130,4,"3,25",2,0,0,3,9,2004,3120,6094,707000
17190,4139440480,3,"2,75",2,0,0,3,10,1993,2850,8469,695000
17191,4139440480,3,"2,75",2,0,0,3,10,1993,2850,8469,796500
17192,7016300050,4,"2,5",1,0,0,3,7,1973,1770,8071,420000
17193,3425059099,5,"2,5",1,0,0,4,8,1955,2550,20409,625000
17194,9541600280,3,"1,75",1,0,0,4,8,1957,2410,8800,620000
17195,3025300225,5,"2,75",1,0,0,4,9,1953,2970,19862,1450000
17196,7214770020,5,"2,5",2,0,0,3,9,1984,2560,49044,549950
17197,7227801630,4,2,1,0,0,3,5,1943,1500,11902,275000
17198,7284900098,3,"2,5",1,0,3,3,9,1979,2300,7200,705000
17199,7696630080,3,"1,75",1,0,0,4,7,1976,1580,7503,197000
17200,3235390010,3,"1,75",1,0,0,3,8,1991,1730,7954,265000
17201,2966800010,4,"1,75",1,0,0,4,7,1951,1540,6916,297000
17202,6600410290,3,"1,75",1,0,0,4,7,1970,1340,11039,207500
17203,6300500479,3,"2,5",3,0,0,3,8,2014,1509,1991,410000
17204,1450900020,3,2,1,0,0,3,7,1994,1600,8308,268000
17205,1284000010,4,"1,75",1,0,3,4,6,1967,1720,50094,330000
17206,3626039028,3,1,1,0,0,4,6,1917,1800,2267,417500
17207,7856560380,4,"2,25",2,0,0,4,8,1979,2470,9100,760000
17208,2770604346,3,"2,5",3,0,0,3,8,1995,1680,1592,499000
17209,9202650130,4,"2,5",2,0,0,3,8,1987,1980,8485,620000
17210,8700100010,3,"2,5",2,0,0,3,7,1992,1850,6209,315000
17211,4045750010,3,"2,5",2,0,0,4,8,1994,1980,5010,624950
17212,5706201470,3,"2,25",1,0,0,4,7,1961,1920,13608,525000
17213,8835210130,2,"1,5",2,0,0,3,7,1982,1400,3425,300000
17214,8731990440,4,"2,75",1,0,0,4,8,1977,2350,7600,299900
17215,5540000050,3,"2,5",1,0,0,4,7,1966,2110,10119,299000
17216,2470200020,4,"2,75",1,0,0,4,10,1968,3480,19863,1880000
17217,9500900430,4,"1,75",1,0,0,5,6,1958,1530,10587,265000
17218,3024089049,2,"1,75","1,5",0,0,2,6,1948,1800,3572,280000
17219,6600410170,3,1,1,0,0,4,6,1978,1320,9800,124740
17220,7796000095,3,"2,75",1,0,0,5,9,1957,3920,36740,1090000
17221,1338600225,8,"3,5",2,0,3,5,10,1959,4440,8640,1970000
17222,316000190,4,1,"1,5",0,0,4,6,1948,1280,7048,219000
17223,9276200190,5,1,"1,5",0,0,4,8,1926,1420,6250,569950
17224,1447600285,2,2,1,0,0,4,6,1938,1790,9199,212500
17225,5307100280,3,"2,25",1,0,0,5,7,1960,1780,8400,680000
17226,1338800280,4,"1,5",2,0,0,4,9,1909,2420,6900,1460000
17227,3211200420,3,1,1,0,0,4,7,1971,1250,7700,300000
17228,2770604082,3,"2,5",2,0,0,3,9,2014,1610,1249,629950
17229,7334600280,2,"1,75",1,0,0,3,6,1969,1550,10856,349900
17230,5406500440,4,"2,5",2,0,0,3,8,2001,2670,4410,690000
17231,1235100328,5,4,2,0,0,3,10,2014,2640,9401,1450000
17232,4141010050,3,"2,5",2,0,0,3,11,1987,3470,12331,1290000
17233,9510310280,4,"3,5",2,0,0,3,9,1996,2860,34284,696000
17234,725069102,3,"2,25",2,0,0,3,8,1976,2060,120225,650000
17235,8562901350,3,"3,5",2,0,0,3,8,1998,2380,11310,640000
17236,1442700430,5,"2,5",1,0,0,3,9,1978,2500,15778,499950
17237,6806300980,4,"2,5",2,0,0,3,10,1997,3370,8869,490000
17238,8562740290,5,"2,5",2,0,0,3,9,2003,3670,6087,685000
17239,7454001405,4,1,2,0,0,3,6,1942,1090,6300,387500
17240,952007141,2,"1,5",2,0,0,3,8,2005,1170,1888,401750
17241,1545806720,4,2,1,0,0,5,7,1977,1630,8800,254950
17242,5561300980,4,"2,25",2,0,0,4,8,1977,2410,36680,500000
17243,9348700480,4,"2,5",2,0,0,3,10,2003,3290,7467,856500
17244,1868900285,3,1,1,0,0,4,6,1919,1630,4600,552000
17245,8651720470,4,"2,5",1,0,0,4,7,1978,2070,7200,506500
17246,3904950190,3,"2,25",2,0,0,3,8,1988,1960,4808,500000
17247,5300200050,4,"2,75",1,0,0,3,7,1968,1740,10080,280000
17248,7334501300,3,"1,75",1,0,0,4,7,1979,1630,11475,308000
17249,8078350280,3,"2,5",2,0,0,3,8,1989,2270,7192,613500
17250,4068300280,3,"1,75",1,0,0,3,7,1976,1550,9750,255000
17251,2625079030,3,"2,5",2,0,0,3,10,1977,3080,215186,545000
17252,1024069063,4,"2,5",1,0,0,5,7,1966,1920,22474,620000
17253,3624039102,3,"1,75","1,5",0,0,4,7,1949,990,6800,450000
17254,8025700460,4,"1,75",1,0,0,3,7,1976,1840,7275,279000
17255,8956000460,3,"2,5",2,0,0,3,9,2009,2250,3200,625000
17256,2329800630,3,"1,75",1,0,0,3,7,1987,1650,8585,274950
17257,2491200050,3,"1,75",1,0,0,4,7,1952,1700,6040,423000
17258,6181700250,2,1,1,0,1,5,6,1950,952,5820,350000
17259,2460500020,4,"1,75",1,0,0,3,7,1968,1450,7800,305000
17260,7893801760,3,"1,75",1,0,3,4,7,1966,1830,8650,368000
17261,5259800440,3,"1,75",1,0,0,3,7,1984,1440,6682,232000
17262,7338402850,4,3,2,0,0,3,7,2000,1830,6900,250000
17263,1423910130,3,"1,75",1,0,0,4,7,1966,1420,7938,220000
17264,2769602135,3,2,1,0,0,3,7,1986,1630,3800,435000
17265,4365200425,2,1,1,0,0,4,6,1922,1080,7680,350000
17266,2473380920,5,"2,5","1,5",0,0,3,7,1970,1720,8478,206325
17267,2473380920,5,"2,5","1,5",0,0,3,7,1970,1720,8478,339000
17268,2787700630,4,"2,5",1,0,0,5,7,1969,1750,7200,399000
17269,6917700305,2,1,1,0,0,3,6,1950,1330,6462,529000
17270,7215720420,4,"2,5",2,0,0,3,9,1999,2970,8683,640000
17271,2856100250,4,"2,5",3,0,0,3,8,2004,1270,3060,735000
17272,9421500130,5,"2,5",1,0,0,4,8,1960,460,18000,378000
17273,1250201640,3,2,"1,5",0,3,4,8,1905,2040,5900,775000
17274,5316100920,3,"4,25","2,5",0,2,3,11,1954,4270,7800,2250000
17275,6813600605,4,"4,5",3,0,0,3,9,2014,1360,5580,1350000
17276,1974300020,4,"2,5",1,0,0,3,8,1967,2020,10918,380000
17277,1974300020,4,"2,5",1,0,0,3,8,1967,2020,10918,624900
17278,3630020380,3,"2,5",2,0,0,3,8,2005,1470,1576,379770
17279,1771000290,3,"1,75",1,0,0,3,8,1976,1160,10565,340000
17280,5126310470,4,"2,75",2,0,0,3,8,2005,2830,7916,515500
17281,1870400605,4,"2,25","1,5",0,0,3,7,1908,1980,4750,600000
17282,4047200825,1,1,1,0,0,3,6,1960,1620,24225,400000
17283,7304300430,4,1,"1,5",0,0,5,6,1947,1290,11213,364000
17284,8079010190,4,"2,5",2,0,0,3,8,1989,1980,7526,440000
17285,1453600182,2,1,1,0,0,3,6,1954,1530,8000,285000
17286,9828700235,3,1,"1,5",0,0,5,7,1915,1530,4500,669000
17287,3448002285,4,2,1,0,0,5,7,1962,1470,8675,475000
17288,2513500010,2,1,1,0,0,4,7,1911,1560,4000,747000
17289,9284801100,3,"1,5",1,0,0,2,7,1981,1060,5750,317000
17290,8901000491,2,1,1,0,0,4,6,1941,1580,9095,390000
17291,452002135,4,"2,5",2,0,0,3,9,2012,1660,5000,1070000
17292,6610000591,4,"2,75",1,0,3,3,9,2005,1620,5500,1210000
17293,7518501025,3,"1,75",1,0,0,3,7,1965,1250,4080,580000
17294,6072400470,4,"2,5",1,0,0,3,8,1969,2070,9683,518000
17295,1865800250,3,"1,75",1,0,0,3,7,1969,1010,6552,147500
17296,6072650250,4,"2,25",1,0,0,4,8,1965,1980,8700,555000
17297,8807900233,2,2,3,0,0,3,8,2008,1090,1376,427500
17298,3585901025,3,"2,5","1,5",0,4,5,10,1982,3810,26400,1740000
17299,9238440020,3,"2,5",2,0,0,3,7,2002,2060,4384,265950
17300,9325800005,2,1,1,0,0,3,6,1950,990,6790,247500
17301,7520000020,4,1,1,0,0,3,6,1943,1160,7680,244000
17302,3904920380,3,"2,5",2,0,0,4,8,1989,2330,7795,578550
17303,3630080430,4,"2,5",2,0,0,3,7,2005,1650,2051,451000
17304,8682262230,2,"1,75",2,0,0,3,8,2004,1350,4479,489000
17305,3326079016,2,1,1,0,0,2,5,1915,1680,16730,190000
17306,7214800430,3,3,1,0,0,3,7,1978,2270,16000,475000
17307,6430000275,3,2,"1,5",0,0,3,7,2013,1420,4590,485000
17308,1924079090,3,"2,75",2,0,0,3,8,1987,2440,189100,530000
17309,1509500380,4,"2,5",2,0,0,3,9,1994,2770,10155,379000
17310,9809000010,5,"2,5",2,0,0,4,9,1964,3740,17853,1630000
17311,8722101100,3,"1,75","1,5",0,0,4,8,1926,2220,5960,739000
17312,8651410670,3,1,1,0,0,5,6,1969,920,4770,189950
17313,3629830250,4,3,2,0,0,3,8,1999,2330,3541,637500
17314,868001435,3,3,1,0,4,4,9,1993,3220,12528,2230000
17315,4168100020,3,1,1,0,0,4,7,1963,1370,10112,209950
17316,814000020,3,1,1,0,0,3,6,1944,1050,7000,460000
17317,7852010950,4,"2,5",2,0,0,3,8,1998,2420,5817,543500
17318,2395710010,4,"2,75",2,0,0,3,8,2005,2420,6200,376000
17319,3630000130,3,"2,25",2,0,0,3,8,2005,1380,1107,430000
17320,2105200010,4,"2,5",1,0,0,4,7,1953,2400,14605,515000
17321,2856100381,7,"2,75","1,5",0,0,3,6,1915,1340,3825,580000
17322,5608030020,5,"3,5",2,0,1,3,9,1998,3330,13000,600000
17323,3404700080,3,"1,75","1,5",0,0,4,6,1919,2070,43995,476800
17324,1890000275,3,"1,5",2,0,0,4,8,1916,1580,3570,815000
17325,7852000010,3,"2,5",2,0,0,3,7,1998,2420,5818,455600
17326,5230300280,3,1,1,0,0,3,7,1969,1010,9514,270000
17327,4232902335,5,4,3,0,0,3,10,2008,1530,3600,1200000
17328,4232900250,2,"1,5","1,5",0,0,3,7,1903,1340,3600,525000
17329,1312930250,3,"1,75",1,0,0,3,7,1979,1440,9893,242000
17330,6446200305,4,"2,5",1,0,0,4,8,1960,2650,30500,715000
17331,7852020670,3,"2,75",2,0,0,3,8,1999,1890,4142,475000
17332,4475000170,4,3,2,0,0,3,8,1999,2010,5600,370000
17333,7202360170,4,"2,75",2,0,0,3,9,2005,3920,7666,788600
17334,6146600185,2,1,1,0,0,5,6,1912,910,5080,160000
17335,2825079001,5,"1,75",2,0,0,3,7,1930,1710,87120,800000
17336,3905040780,4,3,2,0,0,4,8,1992,2130,5142,520000
17337,2488200168,3,"1,75",2,0,0,3,8,1985,2140,5000,725000
17338,3336000170,4,1,"1,5",0,0,4,7,1914,2380,6000,335000
17339,8835700010,4,"2,5",1,0,4,3,10,1993,3530,17026,919000
17340,303800020,3,"2,75",2,0,0,3,9,1986,2150,14048,425000
17341,3971700670,5,"2,5",1,0,0,3,7,1983,1830,8700,420000
17342,2481610050,4,3,2,0,0,4,10,1981,3370,38896,905000
17343,4154304505,2,1,1,0,0,4,7,1940,1390,6000,435000
17344,7202330170,3,"2,5",2,0,0,3,7,2003,1560,3070,438000
17345,9430100020,4,"2,75",2,0,0,3,8,1994,2670,7506,725000
17346,2436700280,4,"1,75",2,0,0,5,8,1924,2040,4000,840000
17347,7525211410,3,"2,5",2,0,0,3,8,1978,1850,2778,425500
17348,3760500514,3,"2,5",1,0,4,3,9,1985,3740,14890,853505
17349,4067600255,2,1,"1,5",0,0,3,5,1983,2020,15180,398000
17350,7853302130,3,"2,5",2,0,0,3,7,2007,2060,4399,418500
17351,811000050,3,"1,5","1,5",0,0,3,9,1929,2560,5000,826000
17352,8691330130,4,"2,5",2,0,0,3,10,1997,3540,10986,742000
17353,6623400050,4,1,"1,5",0,0,3,6,1924,1770,18581,180000
17354,9542801410,4,"1,75",2,0,0,2,8,1978,2410,7700,286000
17355,7202330190,3,"2,5",2,0,0,3,7,2003,1650,3060,421200
17356,3303950660,3,3,1,0,0,3,8,1994,2480,10667,390000
17357,4140930010,4,"2,5",2,0,0,3,9,2002,2750,7950,739000
17358,2724069169,4,3,2,0,0,4,7,1968,1500,6534,499900
17359,7979900430,3,"2,25",1,0,0,3,8,1992,2060,12304,670000
17360,1338300010,3,"2,25","1,5",0,0,3,8,1910,2970,4320,842500
17361,5238800020,2,"2,25",2,0,0,4,7,1978,1600,198414,492500
17362,4154305575,3,"2,5",3,0,3,3,9,1996,2230,7200,836500
17363,6821102385,2,1,2,0,0,4,7,1945,1570,1830,334000
17364,6600410480,3,1,1,0,0,3,6,1977,1270,9680,179900
17365,4146800050,3,2,1,0,0,3,7,1940,1310,5535,563000
17366,3793500050,3,"2,5",2,0,0,3,7,2003,2100,6525,310000
17367,641900050,4,"2,25",1,0,0,3,7,1965,1880,8817,335000
17368,641900050,4,"2,25",1,0,0,3,7,1965,1880,8817,499950
17369,2402100715,2,1,"1,5",0,0,3,8,1927,1410,4224,658500
17370,1453602313,2,"1,5",3,0,0,3,7,1999,1430,1650,297000
17371,1890000225,6,"1,75",2,0,0,3,8,1917,2030,4080,725000
17372,7525900050,3,"2,25",1,0,2,3,6,1983,2590,53024,780000
17373,6413600290,3,1,1,0,0,3,7,1947,1610,6127,252500
17374,952006728,3,"2,5",2,0,0,3,7,2005,1120,2594,330000
17375,1088801350,3,"2,5",1,0,0,3,9,1990,2450,9608,525000
17376,3575302759,2,"1,75",1,0,0,4,7,1982,1280,7500,365000
17377,3508100161,4,3,2,0,2,3,7,1930,1630,4950,500000
17378,8651410190,3,1,1,0,0,5,6,1969,960,5200,179950
17379,1823099028,3,2,1,0,0,3,7,2007,2290,43560,440000
17380,745000005,1,"0,75",1,0,0,2,4,1948,1550,9924,145000
17381,9414700020,4,3,2,0,0,3,8,2005,2075,5720,331000
17382,2331300415,3,"2,25",2,0,0,3,9,2006,1430,4712,780000
17383,6815100380,3,"1,75",1,0,0,3,7,1965,1880,4000,855000
17384,7575610250,3,"2,25",1,0,0,3,8,1986,1650,6033,225000
17385,5153900080,3,1,1,0,0,3,7,1966,1180,7220,199000
17386,7525410190,3,"1,75","1,5",0,0,3,8,1979,2590,37500,550000
17387,6819100020,4,"4,25","2,5",0,0,3,11,2003,2160,4080,1430000
17388,1868902745,3,2,"1,5",0,0,4,8,1929,2060,4500,805000
17389,3783100080,3,"1,5",1,0,0,3,7,1983,1790,37531,261000
17390,3327750020,3,1,1,0,0,3,7,1968,1430,8370,347000
17391,1112700010,3,"2,25",1,0,0,3,7,1979,1520,9394,390000
17392,9269260420,4,"2,5",2,0,0,3,7,2000,2460,4057,436000
17393,9286730020,5,"3,25",1,0,0,3,10,1977,3450,20176,1800000
17394,8673400190,3,"2,5",3,0,0,3,8,2004,1500,1527,557000
17395,1951600250,3,1,1,0,0,3,7,1959,1240,9198,135000
17396,3296900280,3,"2,5",2,0,0,3,8,1993,2450,14025,425000
17397,5459000305,3,"2,25",1,0,0,5,8,1964,2340,9600,648752
17398,4122900020,4,3,1,0,0,3,9,2001,2990,20098,1390000
17399,5212000020,4,"2,75",1,0,0,5,7,1977,1770,11357,630100
17400,1825079005,4,"2,5",2,0,0,3,9,1999,2750,60351,739000
17401,6450303235,3,"1,5",2,0,0,3,7,1986,1230,5250,269000
17402,7227501190,3,1,1,0,0,5,6,1942,1140,5038,250000
17403,7853300020,5,"2,75",2,0,0,3,7,2007,2440,5250,475000
17404,2922703235,1,1,1,0,0,2,6,1916,1100,4560,290000
17405,6138000095,3,1,"1,5",0,0,3,7,1953,1470,10600,219000
17406,2356800020,2,1,1,0,0,5,6,1918,1250,6650,416000
17407,5379805495,2,1,1,0,0,3,6,1949,1100,8916,179000
17408,3861440010,4,"2,75",1,0,0,4,7,1988,1790,7627,302000
17409,2505500009,4,2,2,0,1,3,7,1961,2560,8281,565000
17410,3388000080,3,1,1,0,0,3,7,1962,2030,8295,281700
17411,480000170,2,1,1,0,0,3,7,1902,2050,3420,480000
17412,2597650660,4,"2,5",2,0,0,3,9,1988,3020,15522,775000
17413,7304300470,3,"1,75",1,0,0,5,7,1947,1570,11052,375000
17414,7334600170,3,"1,5",2,0,0,3,7,1979,1390,11860,345000
17415,7222000244,3,3,1,0,0,3,8,1977,1800,9375,300000
17416,9558020840,4,"2,5",2,0,0,3,8,2002,1900,2957,364950
17417,5592900020,3,"3,25",1,0,2,4,8,1956,2400,7727,410000
17418,8732190380,3,"1,75",1,0,0,3,7,1978,2000,8028,231000
17419,2249800080,3,2,1,0,0,3,9,1987,2250,9890,445000
17420,2062600020,2,"2,5",2,0,0,3,7,1975,1780,794,530000
17421,7660100309,3,"2,5",2,0,0,3,8,2008,1270,925,353500
17422,6093900280,3,"1,5",1,0,0,3,7,1960,1380,9200,209950
17423,4154303125,3,"1,75",1,0,0,4,8,1950,1820,7200,650000
17424,2695600005,2,1,1,0,0,3,7,1948,1120,4494,325000
17425,3826500020,3,"2,25",1,0,0,3,8,1978,1870,8165,257000
17426,9238440130,4,"2,5",2,0,0,4,7,2002,1970,4919,337000
17427,3630030010,3,"2,5",2,0,0,3,8,2005,1700,3365,541000
17428,1592000130,3,"2,5",2,0,0,3,9,1984,2400,9536,577500
17429,2487200279,3,"2,5",1,0,1,3,8,1978,2510,5330,560000
17430,1959703070,5,3,"1,5",0,0,3,7,1927,1890,5500,979700
17431,4038700680,5,3,1,0,0,3,8,2014,2040,8560,750000
17432,9390700095,2,1,1,0,2,3,7,1923,1440,4000,407500
17433,6392003810,4,"1,75",1,0,0,4,7,1951,1290,5000,530000
17434,7806210250,4,"1,75",1,0,0,4,7,1977,1910,8400,235000
17435,2919200440,4,"2,5","1,5",0,0,3,7,2014,1400,3840,715000
17436,6751500185,5,3,1,0,0,4,7,1957,2520,10000,795000
17437,5137300130,4,"2,5",1,0,0,4,9,1968,2100,10454,465000
17438,2744000010,3,"2,5",2,0,0,3,7,1990,1540,8588,287600
17439,4279600010,6,3,2,0,0,3,8,1982,2470,9454,630000
17440,2540830020,3,"2,25",1,0,0,3,7,1986,1620,7429,445000
17441,7214800190,4,"2,25",1,0,0,3,8,1978,2370,16000,490000
17442,9169100185,3,"1,75",1,0,1,3,8,1954,1980,5000,565000
17443,859000022,3,"2,5",2,0,0,3,8,2008,1740,1789,330000
17444,1180005050,4,"2,75",1,0,2,3,7,1961,2230,6000,463000
17445,3625700010,5,4,2,0,0,3,10,2002,3510,13500,1870000
17446,7335400020,3,1,"1,5",0,0,5,5,1912,1170,6708,219500
17447,8902000050,3,"1,75",1,0,0,3,7,1959,1380,8000,622200
17448,1972200698,2,"3,25",3,0,0,3,8,2000,1400,1335,474800
17449,415100010,4,"2,5",1,0,0,5,7,1965,1850,7200,465000
17450,5500200010,3,"1,75",1,0,0,3,8,1966,2100,8446,389950
17451,1842390130,4,"2,5",2,0,0,4,8,1984,2500,13285,650000
17452,6362900007,3,2,1,0,0,3,7,2003,1500,4662,395000
17453,5466380050,4,"2,5",2,0,0,3,8,2001,2260,5232,304500
17454,7417700185,3,1,1,0,0,3,6,1949,1180,9660,307000
17455,4127000050,3,"2,5",1,0,0,3,7,2013,1000,6638,485000
17456,8084900170,5,3,1,0,0,4,9,1960,3620,16200,1560000
17457,2205700470,5,"4,25",2,0,0,3,7,2005,1400,9750,650500
17458,3629200020,4,"2,5",2,0,0,4,9,1986,2670,10355,960000
17459,6070800050,3,"2,5",2,0,0,3,9,1997,2460,9160,710000
17460,6329000185,3,"2,5","1,5",1,4,3,8,1912,1700,14700,540000
17461,8815400020,4,"1,75",1,0,0,5,7,1951,1450,5000,601000
17462,1742800430,5,"1,75",1,0,2,3,8,1965,2620,11328,463828
17463,5006000170,4,1,"1,5",0,0,4,6,1944,1130,8652,293000
17464,7202310010,3,"2,5",2,0,0,3,7,2002,2400,4756,597500
17465,323089005,2,1,1,0,2,4,5,1932,2150,101930,240000
17466,1525079056,3,"1,75",1,0,0,3,7,1968,1410,18163,284000
17467,4140900050,4,"1,75",1,0,2,3,8,1966,2590,10445,440000
17468,7387500235,3,"1,75",1,0,0,3,7,1948,1070,7480,340000
17469,7387500235,3,"1,75",1,0,0,3,7,1948,1070,7480,363000
17470,3726800010,2,1,1,0,0,3,6,1910,1160,4000,270000
17471,2621760290,4,"2,5",2,0,0,4,7,1997,2060,6820,365000
17472,6046401300,3,2,1,0,0,3,7,1986,1460,5100,428000
17473,3326069026,3,"1,75",1,0,0,3,8,1988,3260,137649,600000
17474,6608500290,3,"2,5",1,0,0,3,7,1960,1470,10350,405000
17475,1862700290,4,"2,5",1,0,1,3,8,1981,2070,8241,339900
17476,4331000190,3,1,1,0,0,3,7,1956,1410,11196,275000
17477,5101400994,2,1,1,0,0,3,6,1941,1590,6380,361600
17478,1615900020,6,2,"2,5",0,0,4,7,1964,2120,13950,325000
17479,2804600005,3,2,"1,5",0,0,4,8,1931,2010,4132,1050000
17480,7431500280,4,3,1,0,2,4,8,1957,2740,16181,959750
17481,6303401365,3,1,1,0,0,3,7,1962,1200,8094,210000
17482,2817850290,3,2,"1,5",0,0,3,7,1998,1790,7879,258000
17483,3205100080,3,"1,5",1,0,0,5,7,1962,1830,8168,468000
17484,2464400280,4,"3,5",2,0,2,3,8,1996,1460,3880,710000
17485,7889601300,3,1,1,0,0,3,6,1941,1480,6000,268000
17486,8151600101,2,1,1,0,0,3,5,1930,1260,11470,115000
17487,3764650010,3,"2,5",2,0,0,3,8,1998,2010,4307,500000
17488,3521069150,3,"2,5",1,0,0,4,9,1996,3170,84000,431000
17489,4345000440,3,2,1,0,0,3,7,1995,1690,6580,241500
17490,1822059073,3,1,1,0,0,3,7,1963,1890,22001,300000
17491,2600130190,4,"2,5",2,0,0,3,9,1987,2650,10126,982000
17492,7985100190,3,"2,5",2,0,0,3,8,1988,1540,7353,248500
17493,305010050,4,"2,5",2,0,0,3,9,1998,2760,6060,665000
17494,3761100257,3,3,2,0,2,3,10,2001,2620,11561,1220000
17495,952003340,2,1,1,0,0,3,6,1918,1500,5060,380000
17496,3347401315,3,2,1,0,0,4,7,1940,1780,8278,220000
17497,513000585,4,2,"1,5",0,0,4,8,1910,1310,5750,631500
17498,1049010050,3,2,1,0,0,5,7,1972,1550,5734,386100
17499,1370802455,4,"4,5",2,0,3,4,9,1929,2110,5323,1050000
17500,4206901435,2,"1,75","1,5",0,0,4,7,1903,1310,4000,650000
17501,1467400095,4,"1,75",1,0,0,5,7,1959,2040,53578,545000
17502,2592210290,4,"2,5",2,0,0,4,9,1984,2880,14054,870000
17503,3034200275,3,"1,75",1,0,0,4,7,1973,1700,8037,380000
17504,7221400285,2,1,1,0,2,3,6,1957,1960,9140,265000
17505,7518502210,2,1,"1,5",0,0,4,7,1909,1670,5100,645500
17506,1646501845,3,2,2,0,0,5,7,1911,1440,3090,570000
17507,8081020380,4,"2,5",1,0,2,3,10,1995,4240,10804,1200000
17508,2158900095,2,1,"1,5",0,0,3,8,1927,1800,3937,605000
17509,4031000460,3,1,1,0,0,4,7,1962,1188,9812,199500
17510,3881900605,2,1,1,0,0,3,6,1941,1420,5400,445000
